Key	Value
7db9	14
7dd1	17
cdb0	13
7dd2	16
7dd0	17
7dd5	12
7dd6	8
7dd3	11
7dd4	12
7dbe	11
7dbf	12
7dbc	9
7dbd	13
7dba	15
cdb9	11
7dbb	17
7dc8	17
cdb7	16
cdb8	23
7dc9	13
cdb5	16
7dc6	7
7dc7	12
cdb6	16
cdb3	21
cdb4	8
cdb1	12
cdb2	7
7de2	13
7de3	19
7de0	14
7de1	15
7de6	13
7de7	21
7de4	18
7de5	17
7dcf	15
7dca	14
7dcd	6
7dce	14
cda8	15
7dcb	10
cda9	22
7dcc	8
7dd9	9
cda6	19
cda7	16
7dd7	12
cda4	20
7dd8	15
cda5	11
cda2	15
cda3	13
cda0	16
cda1	13
cdd1	24
7df3	9
cdd2	18
7df4	9
7df1	14
7df2	9
cdd0	10
7df7	20
7df8	15
7df5	12
7df6	5
cdbe	15
cdbf	12
cdbc	13
7df0	11
cdbd	15
cdba	11
cdbb	19
7dda	16
cdca	13
7ddb	20
7dde	21
7ddf	14
7ddc	16
7ddd	14
cdd9	20
7de8	14
cdd7	16
7de9	25
cdd8	15
cdd5	18
cdd6	12
cdd3	13
cdd4	10
cdc0	15
cdc1	20
cdaf	20
cdad	21
cdae	16
cdab	18
cdac	18
cdaa	18
7deb	17
7dec	14
7dea	24
7def	17
7ded	13
7dee	15
cdc8	17
cdc9	14
7df9	18
cdc6	10
cdc7	22
cdc4	16
cdc5	12
cdc2	16
cdc3	16
cdf3	14
cdf4	17
cdf1	22
cdf2	11
cdf0	14
cdde	24
cddf	13
cddc	14
cddd	10
cdeb	19
7dfc	14
7dfd	17
cdec	22
7dfa	17
7dfb	15
cdea	22
7dfe	16
7dff	16
cdf9	20
cdf7	13
cdf8	17
cdf5	19
cdf6	15
cde2	8
cde3	14
cde0	16
cde1	16
cdcf	18
cdcd	14
cdce	19
cdcb	8
cdcc	12
cdda	16
cddb	17
cde8	15
cde9	16
cde6	17
cde7	21
cde4	14
cde5	15
cdfe	13
cdff	15
cdef	11
cded	25
cdee	15
cdfc	21
cdfd	4
cdfa	8
cdfb	9
49a4	14
49a5	14
49a6	17
49a7	20
49a8	17
49a9	9
49a0	20
49a1	10
49a2	21
49a3	16
49b5	14
49b6	14
49b7	19
7f09	15
49b8	16
49b9	12
7f03	19
7f04	15
7f01	18
7f02	21
49b0	7
49b1	23
7f07	23
7f08	20
49b2	12
7f05	18
49b3	10
7f06	16
49b4	20
7f00	20
49c6	17
49c7	16
49c8	14
49c9	17
7f14	12
7f15	13
7f12	14
49c0	14
49c1	11
7f13	21
7f18	18
49c2	11
49c3	14
7f19	14
49c4	14
7f16	15
49c5	23
7f17	8
49ad	15
49ae	14
49af	18
7f10	15
7f11	14
49aa	17
49ab	16
49ac	11
49d7	16
49d8	24
cf09	17
49d9	9
cf07	17
cf08	18
7f1a	14
cf05	13
cf06	15
7f25	18
cf03	16
7f26	14
cf04	15
49d0	11
cf01	12
7f23	9
49d1	8
cf02	14
49d2	18
7f24	10
7f29	11
49d3	14
49d4	16
cf00	13
49d5	12
7f27	14
49d6	22
7f28	15
49be	15
49bf	17
7f21	17
7f22	11
7f20	18
7f0c	16
7f0d	18
7f0a	21
7f0b	17
49ba	16
49bb	21
7f0e	17
49bc	15
7f0f	17
49bd	13
49e8	15
49e9	12
7f2a	16
7f2b	9
49e0	10
7f36	8
49e1	14
7f37	15
49e2	18
7f34	16
49e3	16
7f35	10
49e4	21
49e5	14
49e6	13
7f38	17
7f39	17
49e7	13
49cf	14
7f32	17
7f33	21
7f30	19
7f31	7
7f1d	22
7f1e	16
7f1b	20
49ca	19
7f1c	15
49cb	20
49cc	22
49cd	20
7f1f	17
49ce	21
49f9	16
cf29	16
7f3b	16
7f3c	17
cf27	15
cf28	13
7f3a	20
49f1	17
cf25	16
7f47	18
49f2	19
cf26	11
7f48	15
49f3	17
7f45	15
cf23	19
cf24	17
7f46	9
49f4	13
49f5	18
cf21	22
49f6	19
cf22	18
7f49	22
49f7	15
49f8	11
cf20	11
7f40	12
7f43	11
7f44	11
cf1f	22
7f41	16
7f42	12
49f0	16
cf1d	13
7f2e	16
cf1e	16
7f2f	10
7f2c	12
49da	17
cf1b	10
cf1c	20
49db	17
7f2d	17
49dc	15
49dd	17
cf1a	18
49de	21
49df	17
cf18	12
7f4c	13
7f4d	15
cf19	13
cf16	15
7f4a	18
cf17	14
7f4b	9
cf14	16
7f58	18
cf15	19
7f59	15
7f56	16
cf12	9
cf13	20
7f57	11
cf10	13
cf11	16
7f50	18
7f51	16
7f54	14
7f55	17
cf0e	12
7f52	11
7f53	8
cf0f	10
cf0c	17
7f3f	16
cf0d	19
49ea	9
49eb	15
cf0a	11
7f3d	14
7f3e	20
cf0b	18
49ec	17
49ed	13
49ee	12
49ef	21
7f5a	18
7f5d	22
7f5e	20
7f5b	23
cf49	14
7f5c	17
cf47	15
7f69	10
cf48	18
cf45	18
7f67	19
7f68	9
cf46	14
cf43	13
cf44	12
cf41	21
cf42	19
7f61	15
cf50	20
cf51	19
7f62	8
7f60	23
7f65	15
7f66	14
7f63	13
7f64	16
49fa	14
cf3f	17
49fb	15
cf3d	12
7f4e	14
49fc	13
7f4f	13
49fd	16
cf3e	15
cf3b	14
49fe	16
cf3c	22
49ff	14
cf3a	17
7f6a	16
7f6b	7
7f6e	6
7f6f	10
7f6c	18
cf38	13
cf39	16
7f6d	14
cf36	13
cf37	17
cf34	10
7f78	12
cf35	22
7f79	17
cf32	18
cf33	18
cf30	11
cf31	14
7f72	13
cf40	15
7f73	13
7f70	14
7f71	19
7f76	14
7f77	13
7f74	12
7f75	19
cf2e	12
cf2f	13
7f5f	19
cf2c	19
cf2d	11
cf2a	17
cf2b	15
7f7b	10
7f7c	12
cf5a	15
7f7a	13
7f7f	17
7f7d	16
7f7e	25
cf69	14
cf67	13
7f89	12
cf68	12
cf65	18
cf66	10
cf63	15
cf64	11
cf72	15
7f83	10
7f84	15
cf73	20
7f81	19
cf70	11
7f82	12
cf71	17
7f87	11
7f88	19
7f85	19
7f86	11
cf5f	17
cf5d	15
7f80	15
cf5e	8
cf5b	13
cf5c	14
7f8c	18
7f8d	21
7f8a	13
7f8b	18
7f8e	21
7f8f	22
cf58	12
cf59	10
cf56	10
cf57	23
cf54	10
cf55	16
cf52	14
cf53	11
cf61	15
7f94	15
7f95	22
cf62	14
7f92	17
cf60	17
7f93	14
7f98	16
7f99	19
7f96	14
7f97	13
cf4e	14
cf4f	17
cf4c	16
7f90	10
cf4d	19
7f91	12
cf4a	12
cf4b	12
cf7b	11
7f9d	13
cf7c	19
7f9e	23
7f9b	18
7f9c	16
cf7a	16
7f9f	9
cf89	16
cf87	17
cf88	14
7f9a	14
cf85	17
cf86	10
cf94	14
cf95	20
cf92	19
cf93	9
cf90	13
cf91	9
cf7f	13
cf7d	15
cf7e	12
cf6a	16
cf6b	12
cf78	17
cf79	9
cf76	16
cf77	16
cf74	14
cf75	11
cf83	20
cf84	16
cf81	21
cf82	8
cf80	16
cf6e	13
cf6f	17
cf6c	15
cf6d	17
cf9d	11
cf9e	19
cf9b	19
cf9c	20
cf9a	15
cf9f	13
cf8c	15
cf8d	20
cf8a	21
cf8b	13
cf98	12
cf99	16
cf96	10
cf97	24
cf8e	14
cf8f	13
7ea1	22
7ea2	18
7ea0	9
7eb2	16
7eb3	11
7eb0	13
7eb1	11
7ea5	19
7ea6	15
7ea3	19
7ea4	16
7ea9	19
7ea7	14
7ea8	23
7ec0	10
7ec3	16
7ec4	21
7ec1	14
7ec2	20
7eae	10
7eaf	7
7eac	10
7ead	13
7eaa	13
7eab	8
7eb6	25
7eb7	17
7eb4	8
7eb5	15
7eb8	9
7eb9	11
7ed0	15
7ed1	16
7ed4	24
7ed5	18
7ed2	13
7ed3	16
7ebf	11
7ebd	19
7ebe	13
7ebb	13
7ebc	14
ceb8	15
7eba	17
ceb9	13
ceb6	18
7ec7	15
ceb7	21
7ec8	15
7ec5	17
ceb4	23
7ec6	18
ceb5	21
ceb2	15
ceb3	13
ceb0	20
7ec9	22
ceb1	14
7ee1	9
7ee2	12
7ee0	15
7ee5	14
7ee6	17
7ee3	21
7ee4	14
7ece	21
7ecf	15
cea9	16
7ecc	12
7ecd	18
cea7	16
7eca	21
cea8	21
7ecb	9
cea5	17
7ed8	12
cea6	13
7ed9	15
7ed6	11
cea3	30
cea4	17
7ed7	19
cea1	12
cea2	19
cea0	8
ced0	18
7ef2	23
ced1	13
7ef3	15
7ef0	11
7ef1	18
7ef6	11
7ef7	14
7ef4	15
7ef5	16
cebf	11
7edf	13
cebd	9
cebe	8
cebb	18
cebc	17
ceba	22
7eda	22
7edd	9
7ede	17
7edb	18
7edc	10
ced8	16
7ee9	20
ced9	15
ced6	25
7ee7	21
7ee8	19
ced7	13
ced4	18
ced5	10
ced2	13
ced3	18
cec0	19
ceae	19
ceaf	14
ceac	19
cead	16
ceaa	10
ceab	14
7eea	14
7eeb	17
7eee	14
7eef	13
7eec	17
cec9	13
7eed	11
cec7	19
cec8	15
cec5	15
7ef8	20
cec6	14
7ef9	19
cec3	14
cec4	12
cec1	15
cec2	14
cef2	13
cef3	11
cef0	16
cef1	15
cedf	10
cedd	24
cede	13
cedb	13
cedc	21
7efb	19
ceea	18
7efc	13
ceeb	11
7efa	9
7eff	9
7efd	17
7efe	9
cef8	12
cef9	13
cef6	7
cef7	26
cef4	19
cef5	17
cee1	20
cee2	19
cee0	14
cece	11
cecf	24
cecc	12
cecd	12
ceca	25
cecb	15
ceda	13
cee9	9
cee7	14
cee8	10
cee5	12
cee6	11
cee3	16
cee4	8
ceff	17
cefd	23
cefe	18
ceee	14
ceef	11
ceec	12
ceed	20
cefb	14
cefc	12
cefa	10
7fa0	16
7fa1	11
7fb1	17
7fb2	10
7fb0	14
7fa4	15
7fa5	14
7fa2	24
7fa3	14
7fa8	26
7fa9	20
7fa6	9
7fa7	14
7fc2	18
7fc3	12
7fc0	10
7fc1	14
7fad	12
7fae	14
7fab	13
7fac	10
7faf	13
7faa	12
7fb5	21
7fb6	18
7fb3	25
7fb4	15
7fb9	16
7fb7	15
7fb8	17
7fd0	18
7fd3	11
7fd4	12
7fd1	25
7fd2	10
7fbe	17
7fbf	20
7fbc	12
7fbd	13
cfb9	12
7fba	17
7fbb	11
cfb7	14
cfb8	10
cfb5	16
7fc6	13
cfb6	18
7fc7	15
7fc4	16
cfb3	18
cfb4	15
7fc5	9
cfb1	16
cfb2	11
7fc8	16
cfb0	8
7fc9	17
7fe0	15
7fe1	18
7fe4	11
7fe5	9
7fe2	14
7fe3	16
7fcf	21
7fcd	15
7fce	14
cfa8	18
7fcb	19
cfa9	13
7fcc	11
cfa6	22
7fca	20
cfa7	13
cfa4	13
7fd7	9
7fd8	14
cfa5	13
cfa2	14
7fd5	18
cfa3	10
7fd6	26
cfa0	16
cfa1	9
7fd9	13
7ff1	16
cfd0	12
7ff2	22
7ff0	12
7ff5	14
7ff6	19
7ff3	20
7ff4	13
cfbe	10
cfbf	13
7fde	15
cfbc	15
7fdf	11
cfbd	18
cfba	12
cfbb	19
7fdc	12
7fdd	18
cfd9	12
7fda	12
7fdb	21
7fe8	13
cfd7	14
7fe9	13
cfd8	13
cfd5	21
7fe6	17
cfd6	15
7fe7	19
cfd3	12
cfd4	19
cfd1	7
cfd2	17
cfaf	14
cfad	16
cfae	13
cfab	18
7fef	16
cfac	11
cfaa	18
7fea	16
7fed	9
7fee	15
cfc8	23
7feb	14
cfc9	13
7fec	15
cfc6	16
7ff9	20
cfc7	23
7ff7	20
cfc4	14
cfc5	17
7ff8	11
cfc2	14
cfc3	16
cfc0	16
cfc1	17
cff1	18
cff2	9
cff0	21
0010	20
cfde	16
cfdf	16
cfdc	12
cfdd	17
cfda	22
cfdb	18
7ffa	20
0006	13
cfea	22
7ffb	13
0007	19
0004	10
0005	15
0002	16
7ffe	14
0003	15
7fff	17
0000	22
7ffc	16
0001	16
7ffd	16
cff9	11
cff7	14
cff8	16
cff5	11
cff6	16
cff3	16
0008	20
0009	16
cff4	19
000f	10
cfe0	10
cfe1	13
000d	13
000e	10
000b	9
000c	19
000a	13
0020	15
cfcf	7
0021	12
cfcd	17
cfce	18
cfcb	12
cfcc	20
cfca	21
0017	19
0018	16
0015	16
0016	10
0013	13
0014	14
0011	23
0012	20
cfe8	11
cfe9	18
cfe6	12
cfe7	16
cfe4	14
cfe5	16
cfe2	18
0019	14
cfe3	14
001e	16
001f	10
001c	15
001d	14
001a	20
001b	17
0031	14
0032	10
0030	18
cffe	22
cfff	19
cffc	15
cffd	8
0028	17
0029	10
0026	16
0027	17
0024	18
0025	14
0022	17
0023	8
002f	22
002d	17
002e	12
002b	11
002c	14
0042	20
0043	15
0040	14
cfef	17
0041	14
cfed	14
cfee	14
cfeb	15
cfec	17
cffa	11
0039	15
cffb	22
0037	8
0038	18
0035	12
0036	17
0033	11
0034	5
002a	13
003e	19
003f	12
003c	15
003d	18
0053	24
0054	20
0051	17
0052	20
0050	20
0048	15
0049	13
0046	16
0047	17
0044	14
0045	16
003a	17
003b	19
004f	10
004d	19
004e	18
0064	13
0065	18
0062	15
0063	11
0060	13
0061	12
0059	13
0057	14
0058	15
0055	12
0056	14
004b	18
004c	12
004a	11
005e	18
005f	22
0075	12
0076	16
0073	14
0074	18
0071	11
0072	13
0070	15
0068	16
0069	14
0066	20
0067	20
005c	7
005d	14
005a	17
005b	9
006f	20
0086	12
0087	12
0084	15
0085	15
0082	14
0083	16
0080	17
0081	22
0079	23
0077	13
0078	9
006d	14
006e	15
006b	11
006c	13
006a	13
0090	17
0097	16
0098	12
0095	12
0096	13
0093	23
0094	11
0091	13
0092	16
0088	8
0089	13
007e	14
007f	12
007c	12
007d	22
007a	12
007b	16
0099	13
008f	12
008d	19
008e	15
008b	15
008c	12
008a	13
009e	16
009f	11
009c	18
009d	14
009a	17
009b	13
0105	19
0106	9
0103	20
0104	16
0101	20
0102	13
0100	17
0109	22
0107	16
0108	18
010e	17
010f	18
010c	13
010d	24
010a	20
010b	22
0120	20
0116	19
0117	10
0114	15
0115	17
0112	12
0113	19
0110	18
0111	16
0118	20
0119	13
011f	11
011d	13
011e	15
011b	18
011c	13
011a	12
0130	10
0131	18
0127	12
0128	15
0125	14
0126	21
0123	11
0124	14
0121	15
0122	6
0129	9
012e	18
012f	15
012c	16
012d	17
012a	19
012b	23
0141	14
0142	10
0140	17
0138	15
0139	10
0136	19
0137	15
0134	14
0135	8
0132	22
0133	12
013f	10
013d	12
013e	9
013b	15
013c	20
0152	15
0153	14
0150	7
0151	22
0149	13
0147	19
0148	10
0145	12
0146	12
0143	11
0144	17
013a	21
014e	22
014f	14
014c	17
014d	15
0163	21
0164	13
0161	20
0162	11
0160	14
0158	16
0159	19
0156	11
0157	16
0154	13
0155	16
014a	16
014b	19
015f	15
015d	15
015e	15
0174	8
0175	13
0172	17
0173	20
0170	15
0171	12
0169	19
0167	13
0168	16
0165	16
0166	14
015b	20
015c	17
015a	15
016e	22
016f	13
0185	16
0186	13
0183	14
0184	9
0181	14
0182	19
0180	16
0178	16
0179	18
0176	17
0177	25
016c	15
016d	16
016a	14
016b	15
017f	15
0196	7
0197	12
0194	9
0195	13
0192	15
0193	21
0190	12
0191	21
0189	9
0187	24
0188	11
017d	14
017e	16
017b	18
017c	19
017a	18
0198	12
0199	11
018e	14
018f	23
018c	10
018d	9
018a	14
018b	16
019f	16
019d	14
019e	19
019b	12
019c	18
019a	15
00a7	26
00a8	16
00a5	21
00a6	9
00a3	16
00a4	21
00a1	17
00a2	15
00a9	13
00a0	22
00b8	16
00b9	14
00b6	18
00b7	12
00b4	14
00b5	11
00b2	18
00b3	19
00b0	16
00b1	17
00c9	14
00c7	17
00c8	11
00c5	19
00c6	14
00c3	12
00c4	23
00ba	14
00ae	17
00af	17
00ac	17
00ad	20
00aa	21
00ab	10
00c1	17
00c2	15
00c0	14
00d8	13
00d9	15
00d6	16
00d7	17
00d4	14
00d5	19
00ca	16
00cb	19
00bf	20
00bd	13
00be	16
00bb	11
00bc	12
00d2	8
00d3	12
00d0	9
00d1	12
00e9	17
00e7	13
00e8	20
00e5	16
00e6	15
00db	12
00dc	9
00da	18
00ce	18
00cf	20
00cc	15
00cd	10
00e3	17
00e4	10
00e1	13
00e2	13
00e0	19
00f8	12
00f9	11
00f6	21
00f7	14
00ec	17
00ed	10
00ea	11
00eb	17
00df	15
00dd	18
00de	15
00f4	16
00f5	13
00f2	15
00f3	20
00f0	17
00f1	12
00fd	17
00fe	23
00fb	13
00fc	14
00fa	12
00ee	13
00ef	21
00ff	16
0204	12
0205	16
0202	12
0203	8
0200	16
0201	26
0208	16
0209	18
0206	16
0207	14
020d	14
020e	8
020b	15
020c	19
020a	13
020f	14
0215	13
0216	18
0213	16
0214	18
0211	21
0212	20
0210	11
0219	20
0217	24
0218	15
021e	20
021f	15
021c	15
021d	15
021a	13
021b	10
0230	9
0226	16
0227	27
0224	8
0225	12
0222	21
0223	19
0220	13
0221	15
0228	14
0229	17
022f	19
022d	15
022e	18
022b	19
022c	14
022a	13
0240	14
0241	14
0237	8
0238	23
0235	19
0236	15
0233	23
0234	13
0231	12
0232	9
0239	27
023e	17
023f	15
023c	18
023d	22
023a	10
023b	12
0251	16
0252	14
0250	14
0248	15
0249	18
0246	9
0247	14
0244	12
0245	23
0242	17
0243	17
024f	10
024d	12
024e	15
024b	9
024c	11
0262	14
0263	14
0260	15
0261	25
0259	18
0257	23
0258	20
0255	19
0256	12
0253	13
0254	9
024a	16
025e	16
025f	16
025c	13
025d	11
0273	16
0274	22
0271	10
0272	8
0270	20
0268	18
0269	18
0266	13
0267	18
0264	13
0265	20
025a	16
025b	16
026f	14
026d	25
026e	15
0284	12
0285	19
0282	15
0283	11
0280	18
0281	19
0279	23
0277	10
0278	19
0275	20
0276	12
026b	27
026c	17
026a	13
027e	19
027f	17
0295	15
0296	22
0293	15
0294	13
0291	13
0292	15
0290	12
0288	13
0289	12
0286	19
0287	20
027c	10
027d	15
027a	20
027b	13
028f	8
0299	13
0297	10
0298	19
028d	16
028e	17
028b	17
028c	18
028a	20
029e	11
029f	18
029c	12
029d	14
029a	11
029b	14
01a6	14
01a7	11
01a4	10
01a5	16
01a2	9
01a3	18
01a0	17
01a1	8
01a8	10
01a9	18
01b7	19
01b8	16
01b5	17
01b6	20
01b3	9
01b4	12
01b1	21
01b2	19
01b9	15
01b0	15
01c8	14
01c9	19
01c6	12
01c7	16
01c4	15
01c5	14
01c2	12
01c3	13
01af	21
01ad	21
01ae	14
01ab	18
01ac	15
01aa	18
01c0	15
01c1	20
01d9	16
01d7	15
01d8	9
01d5	18
01d6	16
01d3	21
01d4	16
01ca	12
01be	12
01bf	19
01bc	14
01bd	10
01ba	10
01bb	17
01d1	16
01d2	16
01d0	15
01e8	16
01e9	19
01e6	7
01e7	13
01e4	19
01e5	16
01da	20
01db	22
01cf	15
01cd	13
01ce	19
01cb	12
01cc	11
01e2	22
01e3	13
01e0	21
01e1	10
01f9	13
01f7	19
01f8	15
01f5	13
01f6	14
01eb	13
01ec	15
01ea	14
01de	11
01df	18
01dc	9
01dd	20
01f3	8
01f4	21
01f1	10
01f2	18
01f0	9
01fc	12
01fd	14
01fa	22
01fb	15
01ef	21
01ed	15
01ee	17
01fe	15
01ff	15
0303	19
0304	10
0301	14
0302	26
0300	14
0309	14
0307	12
0308	13
0305	15
0306	8
030c	14
030d	22
030a	24
030b	10
030e	20
030f	13
0314	17
0315	18
0312	16
0313	14
0310	14
0311	14
0318	13
0319	23
0316	17
0317	14
031d	14
031e	13
031b	16
031c	14
031a	20
031f	13
0325	13
0326	18
0323	20
0324	11
0321	14
0322	7
0320	18
0329	5
0327	18
0328	14
032e	16
032f	9
032c	10
032d	10
032a	17
032b	13
0340	11
0336	18
0337	22
0334	13
0335	19
0332	17
0333	11
0330	21
0331	10
0338	18
0339	17
033f	9
033d	16
033e	19
033b	23
033c	22
033a	14
0350	15
0351	10
0347	14
0348	14
0345	20
0346	17
0343	17
0344	21
0341	14
0342	15
0349	9
034e	19
034f	24
034c	14
034d	21
034a	16
034b	20
0361	24
0362	12
0360	19
0358	19
0359	16
0356	12
0357	17
0354	18
0355	16
0352	18
0353	11
035f	14
035d	17
035e	15
035b	16
035c	8
0372	17
0373	11
0370	15
0371	17
0369	14
0367	8
0368	13
0365	21
0366	11
0363	9
0364	26
035a	18
036e	15
036f	12
036c	20
036d	15
0383	12
0384	7
0381	23
0382	18
0380	18
0378	10
0379	17
0376	12
0377	26
0374	14
0375	24
036a	9
036b	12
037f	23
037d	11
037e	8
0394	17
0395	20
0392	17
0393	20
0390	8
0391	18
0389	16
0387	17
0388	19
0385	20
0386	14
037b	10
037c	15
037a	17
038e	28
038f	17
0398	14
0399	13
0396	13
0397	16
038c	19
038d	13
038a	22
038b	13
039f	15
039d	17
039e	16
039b	16
039c	13
039a	17
02a5	11
02a6	17
02a3	20
02a4	8
02a1	19
02a2	12
02a0	16
02a9	18
02a7	17
02a8	12
02b6	18
02b7	14
02b4	15
02b5	19
02b2	12
02b3	19
02b0	19
02b1	19
02b8	8
02b9	18
02c7	13
02c8	19
02c5	14
02c6	13
02c3	16
02c4	11
02c1	16
02c2	16
02c9	9
02ae	22
02af	15
02ac	14
02ad	22
02aa	15
02ab	21
02c0	14
02d8	16
02d9	21
02d6	10
02d7	15
02d4	21
02d5	21
02d2	18
02d3	15
02bf	17
02bd	7
02be	15
02bb	17
02bc	10
02ba	11
02d0	18
02d1	12
02e9	15
02e7	7
02e8	17
02e5	17
02e6	18
02e3	16
02e4	13
02da	12
02ce	14
02cf	13
02cc	6
02cd	12
02ca	18
02cb	13
02e1	19
02e2	19
02e0	13
02f8	12
02f9	12
02f6	14
02f7	19
02f4	10
02f5	14
02ea	18
02eb	9
02df	18
02dd	17
02de	21
02db	15
02dc	8
02f2	13
02f3	12
02f0	17
02f1	19
02fb	7
02fc	20
02fa	16
02ee	18
02ef	20
02ec	16
02ed	19
02ff	10
02fd	16
02fe	14
0402	23
0403	14
0400	13
0401	25
0408	16
0409	19
0406	15
0407	8
0404	17
0405	13
040b	7
040c	20
040a	13
040f	14
040d	14
040e	18
0413	21
0414	18
0411	24
0412	12
0410	10
0419	17
0417	19
0418	15
0415	13
0416	12
041c	9
041d	14
041a	16
041b	17
041e	16
041f	10
0424	19
0425	13
0422	24
0423	19
0420	17
0421	15
0428	8
0429	14
0426	17
0427	13
042d	24
042e	17
042b	19
042c	24
042a	21
042f	23
0435	14
0436	18
0433	12
0434	13
0431	12
0432	10
0430	12
0439	19
0437	12
0438	18
043e	8
043f	11
043c	15
043d	19
043a	12
043b	10
0450	17
0446	16
0447	18
0444	19
0445	26
0442	22
0443	12
0440	19
0441	12
0448	10
0449	9
044f	13
044d	10
044e	14
044b	12
044c	20
044a	18
0460	20
0461	20
0457	14
0458	14
0455	10
0456	13
0453	17
0454	14
0451	15
0452	16
0459	10
045e	8
045f	19
045c	15
045d	22
045a	18
045b	17
0471	13
0472	24
0470	15
0468	17
0469	13
0466	16
0467	15
0464	11
0465	16
0462	22
0463	19
046f	7
046d	20
046e	14
046b	15
046c	11
0482	9
0483	16
0480	11
0481	23
0479	17
0477	20
0478	11
0475	15
0476	15
0473	21
0474	25
046a	10
047e	18
047f	13
047c	10
047d	15
0493	16
0494	19
0491	15
0492	16
0490	18
0488	13
0489	15
0486	7
0487	17
0484	14
0485	16
047a	19
047b	14
048f	17
048d	13
048e	14
0499	18
0497	15
0498	8
0495	16
0496	18
048b	23
048c	10
048a	12
049e	18
049f	12
049c	11
049d	13
049a	11
049b	10
03a4	17
03a5	11
03a2	19
03a3	13
03a0	21
03a1	17
03a8	24
03a9	11
03a6	18
03a7	20
03b5	14
03b6	22
03b3	15
03b4	21
03b1	17
03b2	18
03b0	17
03b9	12
03b7	18
03b8	14
03c6	16
03c7	19
03c4	15
03c5	10
03c2	9
03c3	18
03c0	14
03c1	12
03c8	14
03c9	16
03ad	14
03ae	23
03ab	13
03ac	19
03aa	13
03af	10
03d7	17
03d8	14
03d5	10
03d6	16
03d3	16
03d4	16
03d1	16
03d2	19
03d9	14
03be	14
03bf	15
03bc	12
03bd	14
03ba	12
03bb	16
03d0	6
03e8	17
03e9	14
03e6	14
03e7	17
03e4	19
03e5	13
03e2	17
03e3	18
03cf	19
03cd	16
03ce	11
03cb	20
03cc	17
03ca	10
03e0	21
03e1	13
03f9	16
03f7	19
03f8	16
03f5	15
03f6	17
03f3	20
03f4	16
03ea	12
03de	11
03df	18
03dc	13
03dd	16
03da	12
03db	11
03f1	11
03f2	14
03f0	9
03fa	17
03fb	13
03ef	18
03ed	13
03ee	11
03eb	18
03ec	18
03fe	13
03ff	13
03fc	19
03fd	12
0501	14
0502	15
0500	19
0509	15
0507	14
0508	21
0505	20
0506	10
0503	14
0504	11
050a	9
050b	14
050e	18
050f	17
050c	13
050d	14
0512	14
0513	17
0510	17
0511	8
0518	22
0519	19
0516	14
0517	17
0514	13
0515	18
051b	8
051c	15
051a	13
051f	18
051d	21
051e	19
0523	11
0524	21
0521	18
0522	11
0520	17
0529	13
0527	17
0528	8
0525	12
0526	15
052c	17
052d	22
052a	13
052b	15
052e	19
052f	24
0534	15
0535	16
0532	18
0533	17
0530	21
0531	17
0538	15
0539	13
0536	12
0537	18
053d	22
053e	11
053b	11
053c	8
053a	22
053f	17
0545	19
0546	13
0543	12
0544	12
0541	16
0542	20
0540	15
0549	10
0547	11
0548	17
054e	9
054f	14
054c	12
054d	11
054a	11
054b	15
0560	21
0556	16
0557	14
0554	15
0555	16
0552	14
0553	12
0550	18
0551	18
0558	22
0559	15
055f	18
055d	15
055e	12
055b	17
055c	16
055a	15
0570	25
0571	14
0567	17
0568	17
0565	16
0566	15
0563	12
0564	20
0561	15
0562	11
0569	16
056e	18
056f	15
056c	9
056d	19
056a	10
056b	18
0581	17
0582	19
0580	15
0578	20
0579	21
0576	14
0577	19
0574	22
0575	13
0572	11
0573	13
057f	16
057d	14
057e	10
057b	15
057c	10
0592	18
0593	13
0590	24
0591	16
0589	15
0587	14
0588	15
0585	18
0586	27
0583	17
0584	21
057a	13
058e	13
058f	13
058c	14
058d	15
0598	16
0599	17
0596	14
0597	17
0594	14
0595	19
058a	8
058b	11
059f	18
059d	25
059e	18
059b	9
059c	8
059a	23
04a3	17
04a4	15
04a1	18
04a2	21
04a0	20
04a9	15
04a7	15
04a8	21
04a5	14
04a6	12
04b4	16
04b5	10
04b2	15
04b3	8
04b0	25
04b1	15
3a02	14
3a03	15
3a04	11
3a05	16
3a06	19
04b8	9
3a07	14
04b9	12
3a08	18
04b6	17
04b7	23
3a09	19
3a00	15
3a01	20
04c5	11
04c6	17
04c3	8
04c4	16
04c1	14
04c2	13
3a0a	16
04c0	12
3a13	21
3a14	25
3a15	14
3a16	13
04c9	12
3a17	13
3a18	12
3a19	12
04c7	21
04c8	16
04ac	19
04ad	22
04aa	15
04ab	10
3a10	14
3a11	22
3a12	13
04ae	11
04af	18
04d6	7
04d7	19
04d4	11
04d5	8
04d2	23
04d3	12
3a1a	18
04d0	11
3a1b	13
04d1	12
3a24	15
3a25	13
3a26	19
3a27	9
3a28	18
3a29	19
04d8	15
04d9	19
04bd	23
04be	15
04bb	15
04bc	14
3a20	12
3a21	16
04ba	20
3a22	20
3a23	11
3a0b	11
3a0c	20
3a0d	19
3a0e	12
3a0f	20
04bf	16
04e7	9
04e8	18
04e5	20
04e6	20
04e3	14
04e4	16
3a2a	21
04e1	18
3a2b	9
3a2c	19
04e2	16
3a35	10
3a36	14
3a37	16
3a38	11
3a39	16
04e9	19
04ce	15
04cf	17
04cc	18
3a30	20
04cd	17
3a31	17
04ca	19
04cb	17
3a32	17
3a33	10
3a34	13
